Linear Regression,0.03955679,"['free sulfur dioxide', 'pH', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.03955679,"['free sulfur dioxide', 'pH', 'alcohol', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.03955679,"['free sulfur dioxide', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.03955679,"['free sulfur dioxide', 'sulphates', 'alcohol', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.03955679,"['free sulfur dioxide', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.03955679,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.03955679,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.03955679,"['free sulfur dioxide', 'pH', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.03955679,"['free sulfur dioxide', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'pH', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'sulphates', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'residual sugar', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'pH', 'residual sugar', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'pH', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'sulphates', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'alcohol', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'alcohol', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'residual sugar', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'pH', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'pH', 'residual sugar', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'pH', 'residual sugar', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'pH', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'pH', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.04,"['free sulfur dioxide', 'pH', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['sulphates', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'chlorides', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'sulphates', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'alcohol', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'sulphates', 'alcohol', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'sulphates', 'alcohol', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'alcohol', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'alcohol', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'sulphates', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'sulphates', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['pH', 'sulphates', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['pH', 'sulphates', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['sulphates', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'sulphates', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['pH', 'sulphates', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040445679,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'citric acid', 'volatile acidity']"
Linear Regression,0.040893827,"['sulphates', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'alcohol', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'sulphates', 'alcohol', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'sulphates', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'alcohol', 'residual sugar', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'alcohol', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['pH', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'alcohol', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'alcohol', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'alcohol', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'alcohol', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['pH', 'sulphates', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['sulphates', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['sulphates', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'alcohol', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'sulphates', 'alcohol', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'sulphates', 'alcohol', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'alcohol', 'residual sugar', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['pH', 'sulphates', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['pH', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.040893827,"['free sulfur dioxide', 'sulphates', 'alcohol', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'alcohol', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'residual sugar', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['sulphates', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'citric acid', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'citric acid', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'alcohol', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'residual sugar', 'citric acid', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'residual sugar', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'citric acid', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'sulphates', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['sulphates', 'residual sugar', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['sulphates', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['residual sugar', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'citric acid', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'residual sugar', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'residual sugar', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'citric acid', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'citric acid', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'alcohol', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'residual sugar', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'residual sugar', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'sulphates', 'residual sugar', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'sulphates', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'sulphates', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['sulphates', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['sulphates', 'residual sugar', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['sulphates', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'citric acid', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'citric acid', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'alcohol', 'residual sugar', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'alcohol', 'residual sugar', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'alcohol', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'residual sugar', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'residual sugar', 'citric acid', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'alcohol', 'residual sugar', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'alcohol', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'citric acid', 'chlorides', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'residual sugar', 'citric acid', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'alcohol', 'residual sugar', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'residual sugar', 'citric acid', 'chlorides', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'sulphates', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'sulphates', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'sulphates', 'residual sugar', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'sulphates', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'sulphates', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['pH', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['sulphates', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['sulphates', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['residual sugar', 'citric acid', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'residual sugar', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'residual sugar', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'alcohol', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'sulphates', 'residual sugar', 'citric acid', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'alcohol', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'alcohol', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'alcohol', 'residual sugar', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'alcohol', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'pH', 'alcohol', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'alcohol', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'alcohol', 'residual sugar', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'sulphates', 'alcohol', 'chlorides', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
Linear Regression,0.041344444,"['free sulfur dioxide', 'alcohol', 'residual sugar', 'citric acid', 'total sulfur dioxide', 'fixed acidity', 'volatile acidity']"
